trade_date,ticker,net_buy_amount,consecutive_buy_days,buy_intensity_pct,open,close,future_return_20d
2026-04-23,032640,523236605,1,0.00727189507201135,17100,16740,0
2026-04-23,032820,811329775,3,0.020264737609457583,22800,23400,0
2026-04-23,032830,-2155053000,0,-0.004217324853228963,255500,255500,0
2026-04-23,033100,55934350,1,0.0063545873941962755,56700,54800,0
2026-04-23,033160,-117790050,0,-0.01775375518921393,28900,28350,0
2026-04-23,033240,-50057800,0,-0.005125886227163033,48000,45200,0
2026-04-23,033270,-144431800,0,-0.044717287467605386,20650,20300,0
2026-04-23,033500,-595463300,0,-0.06918372872251871,29050,28700,0
2026-04-23,033640,-643682600,0,-0.10095605232204638,28000,27650,0
2026-04-23,033780,-1963018400,0,-0.010010442637279694,175000,171000,0
2026-04-23,034020,1273182300,3,0.0016212109548479979,119600,122600,0
2026-04-23,034120,-20875375,0,-0.007345183049422052,15350,15320,0
2026-04-23,034220,-2725972160,0,-0.041146749584905655,15800,13250,0
2026-04-23,034230,-2314332290,0,-0.16340655073166208,15570,15290,0
2026-04-23,034730,-69500750,0,-0.0002417642611363796,385500,396500,0
2026-04-23,035000,-8615665,0,-0.006173987754576007,8620,8610,0
2026-04-23,035150,-205616900,0,-0.08028428160157909,12790,12610,0
2026-04-23,035250,-2318407080,0,-0.06450411279237518,16980,16800,0
2026-04-23,035420,-10509890000,0,-0.030806834969095854,220500,217500,0
2026-04-23,035720,-3630220925,0,-0.016931014921561453,49400,48400,0
2026-04-23,035900,-1722313750,0,-0.07693891408478609,63500,63000,0
2026-04-23,036200,-128204315,0,-0.03619834323746176,11700,11550,0
2026-04-23,036460,1095253900,2,0.031681090442328495,37450,37450,0
2026-04-23,036530,21089500,2,0.00207295828988412,63300,62400,0
2026-04-23,036570,2912403250,11,0.04988332940457735,281000,271000,0
2026-04-23,036830,14850200,4,0.0011912160400768797,65800,60800,0
2026-04-23,036930,-5553398650,0,-0.10281965179841435,120400,116200,0
2026-04-23,037270,-328389435,0,-0.10074682421804008,5160,5120,0
2026-04-23,037460,349420300,3,0.06109128899720651,34000,35050,0
2026-04-23,037710,-20942900,0,-0.006898942869735473,38000,38150,0
2026-04-23,038390,-24579850,0,-0.013623859616670545,10800,10790,0
2026-04-23,039030,177854500,1,0.0029797253251132526,483500,484500,0
2026-04-23,039130,-299635925,0,-0.046002175525955064,42700,42050,0
2026-04-23,039200,-1298798850,0,-0.06762603384905969,51400,50200,0
2026-04-23,039440,43987875,1,0.007760978811832736,36700,36550,0
2026-04-23,039490,-913611250,0,-0.007806293091869151,461500,446500,0
2026-04-23,039570,-58892120,0,-0.02804426835540585,8180,8090,0
2026-04-23,041510,-180404800,0,-0.008500286954560494,93800,92700,0
2026-04-23,042660,5088314300,3,0.01235568749282857,136300,134400,0
2026-04-23,042700,3132510750,3,0.011197884158023185,295000,293500,0
2026-04-23,043260,-1143464550,0,-0.03419440050537958,52000,47150,0
2026-04-23,044450,-57646910,0,-0.01855173531247036,13640,13460,0
2026-04-23,044490,863029050,1,0.08138779873853592,49700,53000,0
2026-04-23,045100,130522325,2,0.02219767431972789,34200,33600,0
2026-04-23,047040,-5314010075,0,-0.03889434926485821,34250,33250,0
2026-04-23,047050,-3555539500,0,-0.0253585891407097,80000,79700,0
2026-04-23,047810,-5270745200,0,-0.029628893473734125,185500,182500,0
2026-04-23,050890,19554875,7,0.001954197504953102,16690,16470,0
2026-04-23,051500,158549200,1,0.049100555779845706,27800,27200,0
2026-04-23,051600,-266187150,0,-0.009434242424242425,62600,62700,0
2026-04-23,051900,-1147293000,0,-0.030354016509203448,252000,247000,0
2026-04-23,051905,-5409600,0,-0.0023379053844245494,110500,110200,0
2026-04-23,051910,9695849250,5,0.03508298126247623,400500,391500,0
2026-04-23,051915,120524800,7,0.00842761933850438,189300,186000,0
2026-04-23,052690,4078084700,2,0.05639549680662637,186300,189200,0
2026-04-23,052710,-1362209075,0,-0.3859442504181583,27950,24150,0
2026-04-23,053210,-14708636,0,-0.006310008601990301,4975,4905,0
2026-04-23,053610,375742300,5,0.046222450485914626,75700,73900,0
2026-04-23,053690,-163188125,0,-0.05309360639032606,28500,28050,0
2026-04-23,055550,12357350,1,2.6060478394550595e-05,98700,99900,0
2026-04-23,056190,-311635050,0,-0.02768269347569364,32000,31350,0
2026-04-23,057050,-629268000,0,-0.06235315101070154,84100,84100,0
2026-04-23,058430,-1803905,0,-0.00059066961362148,5650,5090,0
2026-04-23,058470,3133085600,1,0.03334161865350683,124200,123300,0
2026-04-23,058610,-53337250,0,-0.0021133844706924566,117800,113800,0
2026-04-23,058650,-62126000,0,-0.00934689862173575,155000,154100,0
2026-04-23,058970,11146600,1,0.0030357732831785217,30350,29700,0
2026-04-23,059090,-614142825,0,-0.0892149401571439,21500,20600,0
2026-04-23,060250,-195299950,0,-0.023838100871484035,20700,20400,0
2026-04-23,060370,304241850,3,0.015366894239123794,40000,37900,0
2026-04-23,062040,868801000,2,0.01341725330693776,215000,211500,0
2026-04-23,064290,-148060600,0,-0.04074237148586655,29900,28250,0
2026-04-23,064350,4481763000,2,0.0174367243359375,238000,235500,0
2026-04-23,064400,440156350,2,0.006700643073051036,69600,67800,0
2026-04-23,064760,3566182250,1,0.10722534367529357,286000,297500,0
2026-04-23,064960,297498350,2,0.031575543804779414,35600,35500,0
2026-04-23,066570,-5293410800,0,-0.02501737034976558,135900,129900,0
2026-04-23,066970,5645857750,5,0.0740394376241818,195300,189100,0
2026-04-23,067310,-881809950,0,-0.03491430863875553,40350,38000,0
2026-04-23,068270,5735580750,1,0.012545211841594092,207500,206000,0
2026-04-23,068290,-50282550,0,-0.05568388704318937,9200,9030,0
2026-04-23,068930,114823570,1,0.05047382661523403,8300,8220,0
2026-04-23,069260,-3425406045,0,-0.4634658588234874,18150,18080,0
2026-04-23,069620,-411705650,0,-0.02372028684145344,152000,149800,0
2026-04-23,069960,123178050,1,0.0057785735887470905,93300,94200,0
2026-04-23,071050,-68296000,0,-0.00047319232951675356,267500,259000,0
2026-04-23,071320,-64386800,0,-0.007110966559159972,78700,78200,0
2026-04-23,071840,-20794140,0,-0.010969113239417554,8090,8030,0
2026-04-23,071970,-1444534450,0,-0.04417493155643678,96900,96400,0
2026-04-23,072710,-2586900,0,-0.0005798203970178122,96800,96200,0
2026-04-23,073240,-134962080,0,-0.007909512702286233,6070,5940,0
2026-04-23,073490,-70502500,0,-0.01707541922800801,58100,54300,0
2026-04-23,074600,-337289650,0,-0.03500833769956299,37950,36650,0
2026-04-23,075580,621310020,3,0.05305359576795998,20250,20600,0
2026-04-23,077360,100343060,1,0.012937314968372254,16220,17070,0
2026-04-23,078160,1823078150,1,0.1715927501104005,25700,27100,0
2026-04-23,078350,-471850400,0,-0.09553213735143402,30000,32400,0
2026-04-23,078600,1961821700,1,0.08960276323132499,146600,141000,0
2026-04-23,078930,1768175750,1,0.024778591273439867,72900,76800,0
2026-04-23,079160,-108562405,0,-0.013449023236315263,4900,4875,0
2026-04-23,079550,2582248000,1,0.012150611707133446,993000,966000,0
2026-04-23,079980,212195628,2,0.17776294546368435,3400,3460,0
2026-04-23,081660,-371035750,0,-0.01673907672503972,42400,41750,0
2026-04-23,082640,-242324165,0,-0.01702691872559279,8850,8820,0
2026-04-23,082740,-880017950,0,-0.015043955693413852,66700,70100,0
2026-04-23,082920,-5050407400,0,-0.213802206636091,57000,52100,0
2026-04-23,083450,-42921150,0,-0.005135334329185014,46650,45350,0
2026-04-23,083650,-63156750,0,-0.002012797586430796,100200,101400,0
2026-04-23,084370,205226450,1,0.006693258679245892,135500,133800,0
2026-04-23,085620,-1383678230,0,-0.04662180790029529,18200,17770,0
2026-04-23,086280,-1487660000,0,-0.008624115942028986,240000,230000,0
2026-04-23,086390,-226970250,0,-0.057615420471799565,19280,18640,0
2026-04-23,086450,228563900,1,0.02050029420102002,25300,24650,0
2026-04-23,086520,-5630463000,0,-0.026379591797894338,164400,157200,0
2026-04-23,086790,-1285453700,0,-0.0038752263918814776,122600,120900,0
2026-04-23,087010,-16567250,0,-0.00028083466423511964,256500,253000,0
2026-04-23,088350,-1017593926,0,-0.02415727500702989,4895,4850,0
2026-04-23,088980,20918750,1,0.00038382095927211166,11430,11380,0
2026-04-23,089860,438106400,2,0.03612552787679135,33550,33400,0
2026-04-23,089970,441066600,1,0.031642451882727116,57100,57100,0
2026-04-23,089980,1037270550,2,0.23850683872441142,28200,27200,0
2026-04-23,090430,-2571286900,0,-0.03325193901467494,133400,132200,0
2026-04-23,090460,-1269928025,0,-0.11228145100898394,35950,33550,0
2026-04-23,091580,39690325,3,0.010908119521505902,30850,27300,0
2026-04-23,092070,-117519650,0,-0.042581309218593606,24200,23850,0
2026-04-23,093370,145903450,1,0.009922228472300822,15420,13710,0
2026-04-23,095340,6935205750,1,0.1428723800556452,240000,229000,0
2026-04-23,095610,6227347900,1,0.3589961294919569,93500,89600,0
2026-04-23,096530,9889450,1,0.0007666346974518425,25000,24700,0
2026-04-23,096770,46259300,1,0.00020543408136045768,134500,133200,0
2026-04-23,097950,-575088250,0,-0.016084723614590093,235500,237500,0
2026-04-23,098070,269875350,10,0.05527762194458579,43650,43900,0
2026-04-23,098460,267336000,2,0.011962882334375364,33400,32550,0
2026-04-23,099320,-973047300,0,-0.05036983954258658,180500,176400,0
2026-04-23,100790,-291610500,0,-0.0093036892215721,57200,59000,0
2026-04-23,101160,-97220350,0,-0.01776235125986873,33950,33150,0
2026-04-23,101490,357040550,2,0.01631097784953095,101900,102600,0
2026-04-23,103140,-562117900,0,-0.02011860316201373,101300,99700,0
2026-04-23,103590,470570500,4,0.010749708254479818,92600,91800,0
2026-04-23,104830,550566450,2,0.08254825003838293,54100,52900,0
2026-04-23,105560,-3527432150,0,-0.0059877947411137965,155900,158000,0
2026-04-23,105630,-180028080,0,-0.038732375215146296,11730,11620,0
2026-04-23,105840,327667850,2,0.05633004154824679,28050,28800,0
2026-04-23,107640,-1083719100,0,-0.18086313183214983,71800,66100,0
2026-04-23,108320,153200800,2,0.01601947690532593,59600,58800,0
2026-04-23,108380,-22722250,0,-0.007812442968280987,31250,30400,0
2026-04-23,108490,-2354434750,0,-0.060180654946318676,287000,267000,0
2026-04-23,111110,-22828870,0,-0.03255106621069154,7520,7480,0
2026-04-23,111770,278432500,1,0.0074803945088156845,85900,84000,0
2026-04-23,112040,1073025,1,0.00013802380182809148,23850,22900,0
2026-04-23,112610,4192689550,3,0.14450611255975834,68900,68800,0
2026-04-23,114090,-199965955,0,-0.027303910004684444,12050,11840,0
2026-04-23,114810,201574680,1,0.035840103238744175,18860,19670,0
2026-04-23,120110,4635676700,5,0.17334942150693686,88400,89300,0
2026-04-23,120115,54307400,3,0.06662382957851253,29250,29450,0
2026-04-23,122870,-94928850,0,-0.009422708987541942,54800,53900,0
2026-04-23,122900,-376800,0,-0.00014929409685831733,7600,7550,0
2026-04-23,123330,-24417300,0,-0.010657943239085367,29450,28750,0
2026-04-23,123700,-15300760,0,-0.026536132440861015,3725,3695,0
2026-04-23,124500,-567617750,0,-0.05221239950943828,47950,46850,0
2026-04-23,125210,-152248040,0,-0.060359381226605016,14580,15290,0
2026-04-23,127120,599096700,2,0.03928951100121595,43550,44200,0
2026-04-23,128940,-8267769250,0,-0.13170720726747645,497500,490000,0
2026-04-23,129260,-22947995,0,-0.031486379737350544,2470,2450,0
2026-04-23,131290,184880150,3,0.010086872709901511,172300,165700,0
2026-04-23,131970,-930686650,0,-0.03830878798346928,127000,125700,0
2026-04-23,137310,-20504520,0,-0.0019860930093577095,8720,8550,0
2026-04-23,138040,-2855547350,0,-0.014596751517805658,117900,116900,0
2026-04-23,138930,-1525419805,0,-0.026008060532900012,19100,18900,0
2026-04-23,139130,-571225265,0,-0.018580331628650575,19300,19140,0
2026-04-23,139480,-2293595750,0,-0.08038093408028106,103500,103400,0
2026-04-23,140860,-1610094250,0,-0.08059326340119122,286000,285500,0
2026-04-23,141080,5558976050,1,0.07535568360899596,190100,201500,0
2026-04-23,145020,-1684308250,0,-0.052650286729937684,266000,260000,0
2026-04-23,145720,-853855300,0,-0.18681216354068675,54000,53000,0
2026-04-23,145990,-70459500,0,-0.014551241047307744,47600,46950,0
2026-04-23,155650,-9327380,0,-0.012304835053275042,4130,3995,0
2026-04-23,160980,104898350,1,0.03024360625601315,31000,31750,0
2026-04-23,161000,558020,3,6.657223959051964e-05,18330,17230,0
2026-04-23,161390,324538650,2,0.0040808204586174675,66800,64200,0
2026-04-23,161890,3160402200,25,0.15214380094433227,89000,88000,0
2026-04-23,166090,-1727253750,0,-0.12476216147272207,72800,70000,0
2026-04-23,170900,-49963650,0,-0.01133810498659389,44650,45300,0
2026-04-23,170920,3877656650,1,0.7647060773571488,44000,48000,0
2026-04-23,171090,1052319900,1,0.0990142649497736,119500,105200,0
2026-04-23,175330,-1285727600,0,-0.022728000868404607,30700,30050,0
2026-04-23,176750,-69002010,0,-0.02653099869950063,9120,9140,0
2026-04-23,178320,2134547150,2,0.06431107646667848,55900,55800,0
2026-04-23,180640,-3735517100,0,-0.048485710787771585,120800,115400,0
2026-04-23,181710,282828700,4,0.020908385429478628,42050,41300,0
2026-04-23,183190,-129402310,0,-0.030347983914669148,11760,11680,0
2026-04-23,183300,405487050,3,0.025928399709485732,152000,149500,0
2026-04-23,185750,-238340400,0,-0.019644556245524997,88200,87900,0
2026-04-23,189300,-1616302400,0,-0.11175114113535524,135900,134700,0
2026-04-23,192080,-131630350,0,-0.01147003525139309,52400,54200,0
2026-04-23,192820,2028291500,6,0.0817903102856898,224000,218500,0
2026-04-23,194370,102789930,2,0.02526699933657374,13350,14020,0
2026-04-23,195870,698916400,4,0.054024611579191466,70300,76100,0
2026-04-23,195940,-451462650,0,-0.03130827505288903,50900,50900,0
2026-04-23,196170,2419479500,1,0.01264204930173764,364000,357500,0
2026-04-23,204320,-4852902400,0,-0.19353470165414377,55700,53400,0
2026-04-23,207940,-34661527500,0,-0.04945676660601073,1600000,1514000,0
2026-04-23,213420,-2686823800,0,-0.21216398789539206,54800,51000,0
2026-04-23,213500,87225140,1,0.04202790313781875,8810,8720,0
2026-04-23,214150,-405199550,0,-0.010764852594390577,58000,57700,0
2026-04-23,214320,20826410,2,0.0027019213803840163,19290,19270,0
2026-04-23,214370,1170967500,1,0.02011036621117398,96100,108400,0
2026-04-23,214430,51348200,1,0.00665440792339344,113000,105600,0
2026-04-23,214450,-179074750,0,-0.005559962030195515,310500,310000,0
2026-04-23,217590,-21821400,0,-0.002974283430456556,31150,30450,0
2026-04-23,218410,25259100,2,0.0009503049033668077,105600,100100,0
2026-04-23,222800,-858798150,0,-0.027152359799382436,86600,84700,0
2026-04-23,226320,-345510,0,-0.0001517882668365613,10540,10380,0
2026-04-23,226950,1090426300,1,0.031048577257765414,165200,173000,0
2026-04-23,229640,-31181250,0,-0.0016212854906144216,67500,62800,0
2026-04-23,230240,-405408350,0,-0.10859614250552713,29550,28050,0
2026-04-23,232680,186397945,9,0.08873649285070259,16510,16140,0
2026-04-23,237690,2407478850,2,0.07806149675901576,143600,148000,0
2026-04-23,240810,-1080233550,0,-0.01944160714721309,119100,113200,0
2026-04-23,241560,-597203800,0,-0.008442024416424897,75200,73800,0
2026-04-23,241710,-1046552200,0,-0.11542023442428413,86600,84900,0
2026-04-23,247540,-5355760000,0,-0.026640066277760686,219000,205500,0
2026-04-23,249420,-59848500,0,-0.006903832186485898,27950,27400,0
2026-04-23,251270,-2676715400,0,-0.06577775231007874,51500,49650,0
2026-04-23,252990,679818125,9,0.08313184948306777,13700,13580,0
2026-04-23,253450,-188265025,0,-0.0178187420756718,35550,35150,0
2026-04-23,257720,925124000,1,0.03160574115283678,49250,47850,0
2026-04-23,259630,-107057385,0,-0.0515519125550651,18520,17200,0
2026-04-23,259960,4189397500,2,0.03316043431220953,272000,266500,0
2026-04-23,263750,-387865850,0,-0.010857957042150089,57200,55600,0
2026-04-23,264450,-383213285,0,-0.1794661369379127,15420,14560,0
2026-04-23,264900,53815290,1,0.04967658355257014,8600,8650,0
2026-04-23,267250,6604834250,1,0.02986171985813695,273500,280000,0
2026-04-23,267260,3626458500,1,0.008910827099643224,1122000,1129000,0
2026-04-23,267270,-697418750,0,-0.007845329723001771,182700,185300,0
2026-04-23,268280,4800,0,7.953603976801989e-07,123800,120700,0
2026-04-23,271560,7172132700,2,0.12467837836898835,138800,145500,0
2026-04-23,271940,-106070155,0,-0.017212619134146862,17170,16970,0
2026-04-23,272210,-5860954050,0,-0.02384594223844893,133000,130100,0
2026-04-23,272290,-229420475,0,-0.033257161496323275,36050,34600,0
2026-04-23,277810,102677000,1,0.0008821112676872858,608000,600000,0
2026-04-23,278470,987096250,2,0.006047259072383888,450000,436000,0
2026-04-23,279570,584704630,6,0.0226610276275085,6440,6360,0
2026-04-23,280360,-1430099600,0,-0.13249875628466395,118900,116000,0
2026-04-23,281740,315892600,4,0.02019273948442927,25050,23800,0
2026-04-23,281820,746517650,1,0.06307783531041476,58400,57200,0
2026-04-23,282330,1707382100,1,0.07405135313086386,135000,133400,0
2026-04-23,285130,-50666800,0,-0.005015283701628324,59500,58400,0
2026-04-23,290550,509950000,9,0.10137547514982898,26500,25150,0
2026-04-23,290740,46022430,1,0.025179056234868324,19480,18160,0
2026-04-23,293940,-317198325,0,-0.04203159682899128,6210,6240,0
2026-04-23,294870,-337301650,0,-0.021191788574936213,24750,24150,0
2026-04-23,295310,-131076700,0,-0.012398490257233661,90500,87900,0
2026-04-23,298020,1004373000,4,0.04378887811596174,555000,530000,0
2026-04-23,298040,11771999500,1,0.03863139563843486,3173000,3268000,0
2026-04-23,298050,23673000,2,0.002243827227316714,245500,235500,0
2026-04-23,298380,-1034450650,0,-0.01203678791877107,152400,153500,0
2026-04-23,300720,-255427830,0,-0.020538570814940066,17150,16910,0
2026-04-23,302440,-46625500,0,-0.0013460573716201094,44500,44150,0
2026-04-23,305090,10296370,2,0.008239813846566557,6420,6720,0
2026-04-23,306200,-292633000,0,-0.0710077122034006,149800,145300,0
2026-04-23,307950,5542696000,1,0.045934380950353466,456000,440000,0
2026-04-23,308080,391130320,1,0.1987522557724848,9600,9600,0
2026-04-23,308170,-15352180,0,-0.033390709348506006,5490,5340,0
2026-04-23,310210,1975925750,1,0.03397930379305569,303500,316000,0
2026-04-23,316140,-4110728150,0,-0.01606847864267621,35600,34850,0
2026-04-23,317330,-165504500,0,-0.03483889038900441,24950,23200,0
2026-04-23,319660,-1751792150,0,-0.06943288156547098,87700,87100,0
2026-04-23,321550,247390190,2,0.07967723470943129,9250,10560,0
2026-04-23,322000,264077700,5,0.013120960529453853,183000,179700,0
2026-04-23,322310,278395700,5,0.08845939418756474,34700,33600,0
2026-04-23,323410,-304542200,0,-0.002542996366866183,25200,25100,0
2026-04-23,326030,-431645450,0,-0.005351243275271866,105100,103000,0
2026-04-23,327260,-4838357350,0,-0.6363625611507985,101600,89500,0
2026-04-23,329180,17646077500,6,0.02622776369014593,638000,641000,0
2026-04-23,330590,-237596855,0,-0.017111820464556303,4815,4805,0
2026-04-23,336370,447176575,1,0.04108685969794475,14430,15500,0
2026-04-23,340570,131600000,3,0.026326739645349206,61900,61500,0
2026-04-23,347700,153014125,1,0.007221819742523637,45000,42300,0
2026-04-23,347850,-464546300,0,-0.013306243182212697,79100,79700,0
2026-04-23,352820,-3160044250,0,-0.029742420470489705,252500,246500,0
2026-04-23,353200,938530750,1,0.01920332787904224,102000,98900,0
2026-04-23,353810,79990730,3,0.02999949273979747,7910,8060,0
2026-04-23,354320,23730450,4,0.004102633173129123,93400,90500,0
2026-04-23,358570,177408040,5,0.017534946576619307,14600,15750,0
2026-04-23,361610,61410150,3,0.0027912778475590485,28100,26900,0
2026-04-23,365340,640820300,8,0.06446308541530557,83300,81000,0
2026-04-23,365550,-181916348,0,-0.016017982765503803,4600,4615,0
2026-04-23,373220,16191119250,4,0.014832329540770055,481500,466500,0
2026-04-23,375500,3226053400,1,0.08542447891134963,100500,97600,0
2026-04-23,376300,-187805050,0,-0.024569699283701268,33400,32200,0
2026-04-23,377300,-216999000,0,-0.0028600424192794425,58400,56100,0
2026-04-23,380550,-205725750,0,-0.08179619600906154,21300,20800,0
2026-04-23,383220,116151600,1,0.004512081459029249,68500,67200,0
2026-04-23,388210,-2035870000,0,-0.14237269004537798,155600,149500,0
2026-04-23,389500,82695100,6,0.019115655307484346,63400,65000,0
2026-04-23,395400,-271930100,0,-0.013265335939992889,6960,6810,0
2026-04-23,399720,572230950,9,0.07180271947539558,69500,68700,0
2026-04-23,402340,12670772500,1,0.013189693969294062,726000,728000,0
2026-04-23,403870,2285906175,1,0.05446134836680723,48900,51000,0
2026-04-23,417200,700801650,7,0.03976514014638728,26300,26050,0
2026-04-23,420770,-255385350,0,-0.0219951317506147,94400,91600,0
2026-04-23,424760,79726296,3,0.2136192343775848,2360,1887,0
2026-04-23,425420,-346976900,0,-0.04510707868034915,60900,62300,0
2026-04-23,439260,-2379037800,0,-0.06493268898150219,96600,95100,0
2026-04-23,441270,-200358990,0,-0.04474395884665851,11370,10740,0
2026-04-23,443060,13513900500,3,0.13220370103278362,240500,228000,0
2026-04-23,448900,-330631700,0,-0.060209995884973964,100800,90400,0
2026-04-23,450080,4956537450,5,0.09017580568914627,82800,77900,0
2026-04-23,451800,65782230,2,0.0056090469888846065,6430,6530,0
2026-04-23,452430,-1628199050,0,-0.41622865575293666,41400,47600,0
2026-04-23,454910,-103642150,0,-0.001736072631743897,94100,92100,0
2026-04-23,456040,3421066150,5,0.2785244166594749,129300,137200,0
2026-04-23,456160,5043559050,3,0.37402730350365554,76000,81500,0
2026-04-23,457190,2381155450,5,0.06539167359085686,129300,120500,0
2026-04-23,458870,1117265050,1,0.060216537043861665,47300,48750,0
2026-04-23,460860,521208710,7,0.09692381841697718,10810,10840,0
2026-04-23,460940,-1636000,0,-0.001527483331608908,8180,8080,0
2026-04-23,462870,-275227000,0,-0.013503180564045083,34950,34750,0
2026-04-23,466100,-441648950,0,-0.03708607477662244,49400,47650,0
2026-04-23,472850,-65321160,0,-0.020591766176350747,5460,5510,0
2026-04-23,475150,-178188000,0,-0.009831796468631646,55000,53200,0
2026-04-23,475830,-116956800,0,-0.006597672097533501,81300,82400,0
2026-04-23,476830,1577826000,1,0.0617095185375943,183000,183500,0
2026-04-23,483650,6161223750,13,0.21661301035386388,219000,229500,0
2026-04-23,484870,-695419400,0,-0.06421786954674577,120700,118300,0
2026-04-23,486990,1613976100,1,0.22238065126309256,34500,34000,0
2026-04-23,489790,-8676727000,0,-0.21508871849310007,82900,79900,0
2026-04-23,491000,-499805250,0,-0.03360663136932684,56400,59600,0
2026-04-23,494120,-451446800,0,-0.10237021023063646,56900,57900,0
2026-04-23,499790,-297108475,0,-0.030638327111595153,49350,48900,0
2026-04-23,950160,-900649050,0,-0.010618258706882143,99500,100100,0
2026-04-24,000050,317760,1,0.00011672327137394598,9890,9930,0
2026-04-24,000070,-213662900,0,-0.039374193528856787,69400,69900,0
2026-04-24,000080,1154415,1,9.581038856728296e-05,17120,17180,0
2026-04-24,000100,-4493870600,0,-0.05951679362224141,94700,94800,0
2026-04-24,000120,-2375354600,0,-0.1016853957034183,102200,102400,0
2026-04-24,000140,378840,2,0.00017667262110854313,9170,9240,0
2026-04-24,000150,5543739000,3,0.022215210196357027,1447000,1541000,0
2026-04-24,000155,398734000,1,0.01649119803490981,576000,605000,0
2026-04-24,000210,352651650,6,0.024531031983255843,69800,68600,0
2026-04-24,000240,-53157100,0,-0.002262343905341806,25100,24750,0
2026-04-24,000250,1425538500,1,0.014768211547688849,374500,411500,0
2026-04-24,000270,-21949854800,0,-0.036650678915559724,157700,153400,0
2026-04-24,000320,-21355000,0,-0.007078009261037017,22400,22700,0
2026-04-24,000370,1120570,1,0.00014305426772212162,6600,6710,0
2026-04-24,000390,425250,2,0.00016542007932885325,9480,9450,0
2026-04-24,000400,952380,2,0.00014307058870840513,2075,2145,0
2026-04-24,000430,394240,6,0.00014193548387096775,4330,4480,0
2026-04-24,000480,336340,7,0.00014288611613996781,5030,5020,0
2026-04-24,000490,1122240,1,0.0003885264665443155,9880,10020,0
2026-04-24,000500,-3192489300,0,-0.09577168117877866,199000,201500,0
2026-04-24,000520,287700,7,0.00013830103904187622,9650,9590,0
2026-04-24,000540,321630,1,0.0001105184881475537,4480,4530,0
2026-04-24,000640,-41532000,0,-0.0062374697147037335,97100,98900,0
2026-04-24,000660,-3148689000,0,-0.000361535011337411,1237000,1222000,0
2026-04-24,000670,1743700,1,0.00013735466488296535,68000,68200,0
2026-04-24,000680,106927032,1,0.03515259317859485,3780,3860,0
2026-04-24,000700,372290,6,0.00022655873562100828,6280,6310,0
2026-04-24,000720,-7020633300,0,-0.03644328192233473,174500,173000,0
2026-04-24,000810,-2627004750,0,-0.012903250602665393,454500,456000,0
2026-04-24,000815,-2332115250,0,-0.21132341873150345,371000,367000,0
2026-04-24,000860,52560,6,2.307692307692308e-05,16500,17520,0
2026-04-24,000880,-333111550,0,-0.0036037039240703894,127500,131100,0
2026-04-24,0008Z0,503858450,3,0.11985245884293602,45850,44550,0
2026-04-24,000970,-537515,0,-0.0003229411275227382,7160,7300,0
2026-04-24,000990,1142732600,1,0.017280884562287883,155600,152000,0
2026-04-24,001040,2598215500,1,0.040848684037921384,215000,218000,0
2026-04-24,00104K,-74431500,0,-0.009432576736580219,183100,186700,0
2026-04-24,001060,13445900,1,0.0017876964061393726,30500,32300,0
2026-04-24,001120,-853458050,0,-0.04108030137624571,54500,53600,0
2026-04-24,001200,707940,7,0.00014246423357989764,5080,5130,0
2026-04-24,001250,506610,4,0.0001417601649671521,4035,4330,0
2026-04-24,001340,490880,6,0.00014248056481611204,7710,7670,0
2026-04-24,001390,576000,3,0.00014278696051628196,5870,6000,0
2026-04-24,001430,2959100,1,0.00011605239136816222,69600,71100,0
2026-04-24,001440,4054778575,2,0.05075282468301545,40850,42850,0
2026-04-24,001450,-751703550,0,-0.028863561247373208,30700,30550,0
2026-04-24,001460,865300,3,0.0002721676552756498,50400,50900,0
2026-04-24,001500,989120,6,0.00014231872524341516,11200,11240,0
2026-04-24,001530,-282052350,0,-0.04234974390427218,30100,32150,0
2026-04-24,0015G0,-2030225,0,-0.0004978072502456998,35000,34850,0
2026-04-24,001630,21558600,4,0.0085212537892175,51000,50500,0
2026-04-24,001680,141989800,2,0.019376185860637624,21100,21150,0
2026-04-24,001720,4623000,13,0.00013990267639902676,202500,201000,0
2026-04-24,001740,50824245,1,0.0040437523931994256,5500,5680,1
2026-04-24,001750,878700,2,0.00022783456445180572,30450,30300,0
2026-04-24,001780,350520,2,0.00014251762044484252,2560,2540,0
2026-04-24,001790,387200,2,0.0001427033226907871,3020,3025,0
2026-04-24,001800,2325750,1,0.00014880007172069407,24800,24950,0
2026-04-24,001820,61164050,4,0.009251552663502348,62600,63600,1
2026-04-24,001940,550000,11,0.00014107973967966434,27650,27500,0
2026-04-24,002020,-92435300,0,-0.01187605917375962,58800,60300,0
2026-04-24,002030,-143417500,0,-0.02613844851311499,266000,266500,0
2026-04-24,002100,732190,6,0.0003739260830090293,9970,10030,0
2026-04-24,002150,642460,9,0.0002698695136417556,7050,7060,0
2026-04-24,002170,1342600,3,0.0007336612021857923,60300,61000,0
2026-04-24,002240,949650,5,0.00014444444444444444,24400,24350,0
2026-04-24,002310,545200,3,0.00014702337240690694,9290,9400,0
2026-04-24,002320,425040,2,0.0001417652192695534,19320,19320,0
2026-04-24,002350,-136276935,0,-0.01833521272219158,7630,7610,0
2026-04-24,002380,-244780000,0,-0.004945285933629518,557000,557000,0
2026-04-24,002390,-23525580,0,-0.01637230822912265,10330,10440,0
2026-04-24,002450,-24389109,0,-0.02146620630979794,1262,1255,0
